id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
54016677,(2020 HX3),0.009650615,0.021579431,59511.71255,63319771.73,Earth,FALSE,27.2,FALSE
54105518,(2021 AW5),0.013078411,0.029244216,20598.17672,54193515.72,Earth,FALSE,26.54,FALSE
54106532,(2021 BR1),0.013321557,0.029787906,17643.17404,8808986.95,Earth,FALSE,26.5,FALSE
54160719,(2021 LW8),0.227276732,0.508206223,125072.7373,46190472.04,Earth,FALSE,20.34,FALSE
54177980,(2021 PY),0.012547436,0.028056919,19980.40486,8404858.626,Earth,FALSE,26.63,FALSE
54186208,(2021 PB23),0.020349558,0.045502995,8508.472839,9371392.483,Earth,FALSE,25.58,FALSE
54243529,(2022 AV13),0.001149622,0.002570632,20604.52027,54553019.84,Earth,FALSE,31.82,FALSE
2285571,285571 (2000 PQ9),0.506471459,1.132504611,32215.61643,10054704.54,Earth,FALSE,18.6,FALSE
2348314,348314 (2005 BC),0.699125232,1.563291544,56129.64149,23364327.7,Earth,FALSE,17.9,TRUE
3076812,(2001 JV1),0.133215567,0.297879063,28673.21614,11128202.88,Earth,FALSE,21.5,TRUE
3660059,(2014 BP43),0.013321557,0.029787906,30438.71262,6493087.965,Earth,FALSE,26.5,FALSE
3740667,(2016 BU),0.012149404,0.027166893,48811.29533,58158637.93,Earth,FALSE,26.7,FALSE
3764727,(2016 WF7),0.004619075,0.010328565,39936.79296,51859501.39,Earth,FALSE,28.8,FALSE
3830887,(2018 SO2),0.017561232,0.039268108,25957.85605,13594815.76,Earth,FALSE,25.9,FALSE
3836658,(2018 WM2),0.035039264,0.078350176,86298.02934,68397072.06,Earth,FALSE,24.4,FALSE
3840714,(2019 FN1),0.010105434,0.022596438,17125.43739,74211543.59,Earth,FALSE,27.1,FALSE
54166389,(2021 NB1),0.114433973,0.255882143,65759.70185,43756980.94,Earth,FALSE,21.83,FALSE
54167167,(2021 NO2),0.015154966,0.033887535,35233.4365,2668373.093,Earth,FALSE,26.22,FALSE
54167173,(2021 NO3),0.051351718,0.114825932,72694.5094,3576963.027,Earth,FALSE,23.57,FALSE
54169954,(2021 NB6),0.012093583,0.027042073,19863.34017,913406.1326,Earth,FALSE,26.71,FALSE
54170846,(2021 NA8),0.015295194,0.034201093,36189.22854,1446614.829,Earth,FALSE,26.2,FALSE
54171998,(2021 OQ),0.020443487,0.045713027,35517.39074,1217642.872,Earth,FALSE,25.57,FALSE
54177982,(2021 PZ),0.022415838,0.050123337,12719.89365,20552958.66,Earth,FALSE,25.37,FALSE
54178639,(2021 OV2),0.128989683,0.2884297,34987.59815,28620635.32,Earth,FALSE,21.57,FALSE
54198199,(2021 RE20),0.034718022,0.077631858,15601.72669,19708795.3,Earth,FALSE,24.42,FALSE
54234943,(2022 AD),0.034878273,0.07799019,26414.38938,14404138.4,Earth,FALSE,24.41,FALSE
54265780,(2022 FE2),0.023043847,0.051527608,54837.30283,63325533.12,Earth,FALSE,25.31,FALSE
2232691,232691 (2004 AR1),0.280902094,0.628116177,89458.11918,67318986.36,Earth,FALSE,19.88,TRUE
2523668,523668 (2012 UV27),0.309424699,0.69189466,19165.31938,29564676.75,Earth,FALSE,19.67,FALSE
3005806,(1983 LC),0.342416731,0.765667087,50377.60505,26618810.03,Earth,FALSE,19.45,TRUE
3645042,(2013 ND15),0.040230458,0.089958039,44078.51439,22872030.7,Earth,FALSE,24.1,FALSE
3766128,(2016 YK4),0.016016034,0.03581294,44692.87389,54118186.91,Earth,FALSE,26.1,FALSE
3796292,(2017 YS8),0.305179233,0.682401509,86829.64104,72195108.65,Earth,FALSE,19.7,TRUE
3840727,(2019 FQ1),0.009650615,0.021579431,55462.77693,71245080.13,Earth,FALSE,27.2,FALSE
54157822,(2015 KX200),0.13018321,0.291098508,19314.53211,51333685.11,Earth,FALSE,21.55,FALSE
54171307,(2021 NQ8),0.030658788,0.068555133,32676.63496,9271133.98,Earth,FALSE,24.69,FALSE
54171997,(2021 OP),0.033927744,0.075864741,85318.56317,6924165.268,Earth,FALSE,24.47,FALSE
54172537,(2021 OV),0.007491262,0.016750971,50533.6104,196108.1021,Earth,FALSE,27.75,FALSE
54229754,(2021 XJ5),0.16926025,0.378477424,26052.03988,59979515.94,Earth,FALSE,20.98,TRUE
2612012,612012 (1983 LC),0.342416731,0.765667087,50377.60504,26618810.03,Earth,FALSE,19.45,TRUE
2038086,38086 Beowulf (1999 JB),0.904804968,2.023205415,74449.00222,61113042.39,Earth,FALSE,17.34,FALSE
2303262,303262 (2004 RJ84),0.497227313,1.111834072,30170.89339,44930822.71,Earth,FALSE,18.64,FALSE
3596676,(2012 BB77),0.429096504,0.959488953,106030.4135,51915224.46,Earth,FALSE,18.96,FALSE
3749345,(2016 GC134),0.015295194,0.034201093,21538.54872,17348984.15,Earth,FALSE,26.2,FALSE
3781043,(2017 QK18),0.033462237,0.074823838,34392.36032,10575030.06,Earth,FALSE,24.5,FALSE
54105525,(2021 AC6),0.023150212,0.051765448,41205.35645,69276052.85,Earth,FALSE,25.3,FALSE
54161318,(2021 MJ),0.216050351,0.483103272,70220.63876,28360795.82,Earth,FALSE,20.45,TRUE
54171313,(2021 NU8),0.064946384,0.14522453,15389.40619,43324515.63,Earth,FALSE,23.06,FALSE
54212947,(2021 UG3),0.131994239,0.295148091,28585.47788,40758053.63,Earth,FALSE,21.52,FALSE
54248976,(2022 EV1),0.016313794,0.036478753,32846.25256,42510480.05,Earth,FALSE,26.06,FALSE
2152828,152828 (1999 VT25),0.160160338,0.358129403,84454.55287,37999016.99,Earth,FALSE,21.1,TRUE
3451789,(2009 FE),0.146067964,0.326617897,73472.58079,54416041.03,Earth,FALSE,21.3,TRUE
3655732,(2013 YT102),0.02658,0.059434687,39873.62452,17758512.32,Earth,FALSE,25,FALSE
3723888,(2015 NU2),0.174002295,0.38908096,112107.165,51724645.53,Earth,FALSE,20.92,TRUE
3781986,(2017 SD20),0.016016034,0.03581294,39162.56027,62846212.21,Earth,FALSE,26.1,FALSE
3840123,(2019 FD),0.058150704,0.130028927,52490.28286,39162177.08,Earth,FALSE,23.3,FALSE
54166392,(2021 NE1),0.053524791,0.11968507,19851.73512,30217731.53,Earth,FALSE,23.48,FALSE
54173186,(2021 OW),0.097848681,0.218796303,52061.00448,11910706.27,Earth,FALSE,22.17,FALSE
54216177,(2021 VE1),0.22108281,0.494356193,59042.03552,51584698.44,Earth,FALSE,20.4,FALSE
2138359,138359 (2000 GX127),0.664591797,1.486072436,71595.55921,70801462.16,Earth,FALSE,18.01,FALSE
2523664,523664 (2012 OD1),0.520660914,1.164233197,79402.35348,15564212.08,Earth,FALSE,18.54,TRUE
3125003,(2002 JE9),0.139493823,0.311917671,35837.43178,71533658.13,Earth,FALSE,21.4,TRUE
3408681,(2008 GO20),0.085616009,0.191443215,29643.61268,4526791.215,Earth,FALSE,22.46,FALSE
3545706,(2010 RG42),0.139493823,0.311917671,34385.76967,42236593.14,Earth,FALSE,21.4,FALSE
3766293,(2017 AF3),0.023150212,0.051765448,42976.27098,19453169.38,Earth,FALSE,25.3,FALSE
3831740,(2018 TG5),0.197949759,0.442629117,20903.63618,19561342.94,Earth,FALSE,20.64,FALSE
54016219,(2020 FB1),0.020162992,0.045085821,46141.86836,50169810.46,Earth,FALSE,25.6,FALSE
54099951,(2020 XZ4),0.027961147,0.062523025,27894.66851,60555117.53,Earth,FALSE,24.89,FALSE
54130764,(2021 ER2),0.021704759,0.048533318,37869.94252,63361406.96,Earth,FALSE,25.44,FALSE
54171308,(2021 NR8),0.071871213,0.160708919,13149.62337,45046631.87,Earth,FALSE,22.84,FALSE
54178158,(2021 PC2),0.031085294,0.06950883,36420.98376,4254006.694,Earth,FALSE,24.66,FALSE
54189959,(2021 QF1),0.179702855,0.401827799,72423.30125,28771851.26,Earth,FALSE,20.85,FALSE
54214066,(2021 UK6),0.02609486,0.058349882,18733.16232,42738149.6,Earth,FALSE,25.04,FALSE
54226417,(2021 XU1),0.026215309,0.058619212,18451.57554,49298917.84,Earth,FALSE,25.03,FALSE
2612358,612358 (2002 JE9),0.140784543,0.314803809,35837.43192,71533658.13,Earth,FALSE,21.38,TRUE
3478653,(2009 WC54),0.036522036,0.081665755,39921.45888,51223317.17,Earth,FALSE,24.31,FALSE
3674947,(2014 OW3),0.084831076,0.189688053,92341.7524,9131776.847,Earth,FALSE,22.48,FALSE
3713286,(2015 FC),0.012721988,0.02844723,57799.69557,51473185.19,Earth,FALSE,26.6,FALSE
3799001,(2018 CL),0.021113245,0.04721065,47151.77676,53760951.03,Earth,FALSE,25.5,FALSE
54051050,(2020 PY2),0.013321557,0.029787906,43589.08129,74054944.28,Earth,FALSE,26.5,FALSE
54115835,(2021 CY5),0.017805533,0.039814382,35663.3283,50626450.15,Earth,FALSE,25.87,FALSE
54131738,(2021 FB),0.01661709,0.037156943,25125.55801,41862908.71,Earth,FALSE,26.02,FALSE
54160717,(2021 LT8),0.047049496,0.105205872,23242.90618,22706856.72,Earth,FALSE,23.76,FALSE
54165801,(2021 NU),0.050414443,0.112730123,52498.68221,17380388.98,Earth,FALSE,23.61,FALSE
54177979,(2021 PX),0.014809997,0.033116161,34199.01431,4120049.057,Earth,FALSE,26.27,FALSE
54178998,(2021 PK3),0.076657557,0.171411509,20403.14574,37833802.3,Earth,FALSE,22.7,FALSE
54224993,(2021 WR2),0.043506583,0.097283677,51593.48635,74691328.07,Earth,FALSE,23.93,FALSE
54245568,(2022 CB2),0.025855621,0.057814927,61043.54949,51293161.2,Earth,FALSE,25.06,FALSE
2445267,445267 (2009 SD229),0.316632126,0.708010957,18006.50874,33775850.28,Earth,FALSE,19.62,FALSE
2469929,469929 (2006 AK8),0.167708462,0.375007522,52357.62292,55899196.26,Earth,FALSE,21,FALSE
3136729,(2002 RA182),0.187307418,0.418832119,12720.95656,40652066.16,Earth,FALSE,20.76,FALSE
3144531,(2002 XS90),0.073207399,0.163696721,82061.20938,73542672.91,Earth,FALSE,22.8,FALSE
3329371,(2006 GC1),0.211132445,0.472106499,108984.9469,18698340.28,Earth,FALSE,20.5,TRUE
3724206,(2015 OH),0.282198679,0.63101543,51072.94295,52467275.55,Earth,FALSE,19.87,FALSE
3752705,(2016 JH),0.010105434,0.022596438,22527.0264,73011533.47,Earth,FALSE,27.1,FALSE
3756934,(2016 PC2),0.066765941,0.149293183,44197.5427,9238700.069,Earth,FALSE,23,FALSE
3801965,(2018 FY),0.058150704,0.130028927,41250.97582,37342354.38,Earth,FALSE,23.3,FALSE
3837803,(2019 AQ9),0.092162655,0.206081961,73431.56274,20089003.47,Earth,FALSE,22.3,FALSE
3840810,(2019 GS2),0.008801465,0.019680675,48927.98316,25368555.89,Earth,FALSE,27.4,FALSE
3943368,(2019 YF2),0.030517923,0.068240151,63594.64205,49741090.78,Earth,FALSE,24.7,FALSE
54049794,(2020 OY4),0.002262325,0.005058712,25795.92195,26313503.22,Earth,FALSE,30.35,FALSE
54104556,(2021 AX1),0.008328274,0.018622586,28867.09858,73531841.24,Earth,FALSE,27.52,FALSE
54161735,(2021 MC1),0.259749653,0.580817882,106021.2216,24205944.84,Earth,FALSE,20.05,FALSE
54171606,(2021 OF),0.040790119,0.09120948,31807.44652,4426293.774,Earth,FALSE,24.07,FALSE
54178642,(2021 PJ2),0.06832112,0.152770668,61292.52252,12561597.2,Earth,FALSE,22.95,FALSE
54186945,(2021 PJ27),0.058959661,0.13183781,42106.38197,18055807.91,Earth,FALSE,23.27,FALSE
54265623,(2021 QS83),0.089239058,0.1995446,24688.26155,41342735.45,Earth,FALSE,22.37,FALSE
3553279,(2010 XB24),0.116025908,0.259441818,90512.66826,62117474.87,Earth,FALSE,21.8,TRUE
3713931,(2015 FM33),0.031956189,0.07145621,40212.22515,29929244.8,Earth,FALSE,24.6,FALSE
3826685,(2018 PR10),0.038419789,0.08590926,94099.15486,66836364.96,Earth,FALSE,24.2,FALSE
3837906,(2019 AD13),0.143401924,0.320656449,39146.44565,40921774.18,Earth,FALSE,21.34,FALSE
3943370,(2019 YH2),0.056827032,0.127069107,37155.07587,18903247.87,Earth,FALSE,23.35,FALSE
54165398,(2021 LC19),0.11131533,0.248908644,24811.1453,27735833.33,Earth,FALSE,21.89,FALSE
54166826,(2021 NX1),0.017805533,0.039814382,37996.19953,2479678.867,Earth,FALSE,25.87,FALSE
54172000,(2021 OS),0.10388551,0.232295063,42996.86701,7440522.736,Earth,FALSE,22.04,FALSE
54179001,(2021 PT3),0.019613494,0.043857107,21605.23175,4846607.42,Earth,FALSE,25.66,FALSE
54185142,(2021 PC15),0.022312846,0.049893041,27822.31269,7202045.436,Earth,FALSE,25.38,FALSE
54215199,(2021 VC),0.013078411,0.029244216,17492.37098,49195295.15,Earth,FALSE,26.54,FALSE
54226795,(2021 XE2),0.006584988,0.01472448,13648.9438,63385224.05,Earth,FALSE,28.03,FALSE
54269715,(2022 GE3),0.064946384,0.14522453,20820.83603,28212579.76,Earth,FALSE,23.06,FALSE
2055532,55532 (2001 WG2),1.638909515,3.664713084,132909.3452,74540795.74,Earth,FALSE,16.05,FALSE
2260277,260277 (2004 TR12),0.576175751,1.288368146,36616.20839,46030417.08,Earth,FALSE,18.32,FALSE
2483471,483471 (2002 LS32),0.578835258,1.294314984,54523.32148,37857474.71,Earth,FALSE,18.31,FALSE
3602621,(2012 HL),0.081013049,0.181150684,67872.93895,60573198.84,Earth,FALSE,22.58,FALSE
3743745,(2016 CP195),0.013321557,0.029787906,66114.03596,62517944.67,Earth,FALSE,26.5,FALSE
3746497,(2016 EU155),0.04411182,0.098637028,83772.77132,64677077.31,Earth,FALSE,23.9,FALSE
3753791,(2016 LY8),0.073207399,0.163696721,26830.7798,17083083.5,Earth,FALSE,22.8,FALSE
3780672,(2017 PM26),0.160160338,0.358129403,90094.40819,58308730.09,Earth,FALSE,21.1,FALSE
3780703,(2017 QQ),0.016016034,0.03581294,60758.73976,57031274.28,Earth,FALSE,26.1,FALSE
3781825,(2017 RQ17),0.007605977,0.01700748,70291.86041,40293965.57,Earth,FALSE,27.717,FALSE
3843646,(2019 QV4),0.036690614,0.082042707,43634.9524,36799757.28,Earth,FALSE,24.3,FALSE
3878618,(2019 TK5),0.008801465,0.019680675,18822.02523,31471379.9,Earth,FALSE,27.4,FALSE
3986749,(2020 BD1),0.008405334,0.018794898,42981.87526,30949573.12,Earth,FALSE,27.5,FALSE
54006054,(2020 DT4),0.021113245,0.04721065,16385.1377,17159685.25,Earth,FALSE,25.5,FALSE
54017434,(2020 LC1),0.201629919,0.450858206,100288.8137,65744050.64,Earth,FALSE,20.6,FALSE
54106566,(2021 BB2),0.211132445,0.472106499,124047.4216,71105262.99,Earth,FALSE,20.5,FALSE
54136189,(2021 GX5),0.222103282,0.496638037,62455.5516,71291120.37,Earth,FALSE,20.39,FALSE
54166599,(2021 NV1),0.057883526,0.129431498,29741.80786,35207821.19,Earth,FALSE,23.31,FALSE
54177364,(2021 PG),0.058688766,0.13123207,27918.51406,8364912.719,Earth,FALSE,23.28,FALSE
54178643,(2021 PK2),0.04534767,0.101400473,19354.13487,11291695.53,Earth,FALSE,23.84,FALSE
54185132,(2021 PZ9),0.010878148,0.024324279,22622.69576,2976921.931,Earth,FALSE,26.94,FALSE
54192744,(2021 RN2),0.025500869,0.057021676,20628.57817,11403970.69,Earth,FALSE,25.09,FALSE
54198382,(2021 RM22),0.125474356,0.28056919,62325.61522,48445644,Earth,FALSE,21.63,FALSE
54235670,(2022 AV2),0.029010484,0.064869415,37295.12979,43335275.59,Earth,FALSE,24.81,FALSE
2003103,3103 Eger (1982 BB),2.368944994,5.297122041,66332.29535,35386390.79,Earth,FALSE,15.25,FALSE
2523728,523728 (2014 ON344),0.080640828,0.180318372,49282.04207,45188430.6,Earth,FALSE,22.59,FALSE
3117440,(2002 FC),0.391340663,0.875064325,81011.27027,60703335.22,Earth,FALSE,19.16,TRUE
3735466,(2015 WW1),0.027832677,0.062235757,60742.56378,49140587.99,Earth,FALSE,24.9,FALSE
3753288,(2016 JS28),0.199781365,0.446724713,7812.474487,35988705.48,Earth,FALSE,20.62,FALSE
3779441,(2017 OW67),0.121494041,0.271668934,72088.7238,59483277.29,Earth,FALSE,21.7,FALSE
3971139,(2019 YM6),0.101054342,0.225964377,48483.70949,6873001.57,Earth,FALSE,22.1,FALSE
54049905,(2020 PO),0.016016034,0.03581294,78348.03195,57414530.95,Earth,FALSE,26.1,FALSE
54169952,(2021 NZ5),0.047049496,0.105205872,10406.96842,34434074.76,Earth,FALSE,23.76,FALSE
54174523,(2021 OY),0.019433677,0.043455023,30238.03457,3916731.953,Earth,FALSE,25.68,FALSE
54175300,(2021 OD1),0.005895966,0.013183781,28368.37688,254622.8153,Earth,FALSE,28.27,FALSE
54176599,(2021 OO1),0.035690693,0.079806815,72503.87138,3879151.562,Earth,FALSE,24.36,FALSE
54184284,(2021 PF7),0.007287104,0.01629446,22408.11231,1961996.186,Earth,FALSE,27.81,FALSE
54240511,(2022 BP4),0.007491262,0.016750971,35075.71646,33242212.44,Earth,FALSE,27.75,FALSE
54255808,(2022 EA6),0.009830033,0.021980622,17712.91043,35608853.07,Earth,FALSE,27.16,FALSE
2612342,612342 (2002 FC),0.391340663,0.875064325,81011.27025,60703335.15,Earth,FALSE,19.16,TRUE
3372733,(2007 FY20),0.02658,0.059434687,48506.51872,24869083.95,Earth,FALSE,25,FALSE
3568559,(2011 NV),0.08405334,0.187948982,37442.05344,35937202.43,Earth,FALSE,22.5,FALSE
3724397,(2015 OJ22),0.081013049,0.181150684,21453.4702,56136333.78,Earth,FALSE,22.58,FALSE
3842752,(2019 LB1),0.010581689,0.023661375,11238.58367,19214167.99,Earth,FALSE,27,FALSE
54110075,(2021 CQ1),0.128989683,0.2884297,71947.12806,32020014.86,Earth,FALSE,21.57,FALSE
54130507,(2021 EH2),0.015579552,0.034836938,27650.32908,43683227.67,Earth,FALSE,26.16,FALSE
54131210,(2021 EV2),0.086408204,0.193214617,45530.84479,57966404.43,Earth,FALSE,22.44,FALSE
54160404,(2021 LZ6),0.086807046,0.194106455,25231.60025,36034924.34,Earth,FALSE,22.43,FALSE
54174525,(2021 OZ),0.055789822,0.124749835,32522.37244,5351226.004,Earth,FALSE,23.39,FALSE
54175819,(2021 OE1),0.015365793,0.034358958,35205.73937,2397803.295,Earth,FALSE,26.19,FALSE
54177360,(2021 PC),0.012038018,0.026917826,42546.17102,164303.6847,Earth,FALSE,26.72,FALSE
54177362,(2021 PE),0.037030108,0.082801838,17864.33184,18324870.33,Earth,FALSE,24.28,FALSE
54179308,(2021 PM4),0.012839703,0.028710449,18924.99601,9555747.473,Earth,FALSE,26.58,FALSE
54185141,(2021 PA15),0.015507971,0.034676877,31449.18789,1779533.025,Earth,FALSE,26.17,FALSE
54185794,(2021 PO19),0.036020935,0.080545258,25734.40516,20118035.4,Earth,FALSE,24.34,FALSE
54225504,(2021 PL132),0.006061149,0.013553142,45687.3308,348007.7148,Earth,FALSE,28.21,FALSE
2250680,250680 (2005 QC5),0.315177333,0.704757942,26302.3431,37234317.47,Earth,FALSE,19.63,TRUE
2326732,326732 (2003 HB6),0.777239702,1.737960809,22068.15963,25400641.39,Earth,FALSE,17.67,FALSE
3404367,(2008 DL5),0.101054342,0.225964377,65020.60868,30858028.05,Earth,FALSE,22.1,FALSE
3648843,(2013 TQ4),0.008801465,0.019680675,65385.56652,57835686.46,Earth,FALSE,27.4,FALSE
3773598,(2017 FP127),0.005553349,0.012417666,25334.52292,60988107.56,Earth,FALSE,28.4,FALSE
3781024,(2017 QV17),0.036690614,0.082042707,42287.43283,57222337.03,Earth,FALSE,24.3,FALSE
3799244,(2018 CV),0.036690614,0.082042707,53683.20537,57308126.32,Earth,FALSE,24.3,FALSE
3823896,(2018 JA1),0.019255508,0.043056624,35577.42409,31232066.81,Earth,FALSE,25.7,FALSE
3825162,(2018 LT3),0.029144391,0.065168838,61772.23127,63135243.73,Earth,FALSE,24.8,FALSE
3836177,(2018 VZ6),0.017561232,0.039268108,28544.51174,56445173.06,Earth,FALSE,25.9,FALSE
3989457,(2020 CX),0.060891262,0.136157002,99502.69953,69062096.54,Earth,FALSE,23.2,FALSE
54145778,(2021 JF9),0.072202956,0.161450717,16849.48168,22728126.83,Earth,FALSE,22.83,FALSE
54166173,(2021 NX),0.02082356,0.046562896,16453.67157,13072299.75,Earth,FALSE,25.53,FALSE
54166394,(2021 NF1),0.291443905,0.651688382,12127.97899,45722973.8,Earth,FALSE,19.8,FALSE
54177596,(2021 PH),0.070235225,0.157050737,71231.111,36390643.43,Earth,FALSE,22.89,FALSE
54178640,(2021 PH2),0.127219879,0.284472297,65915.99651,3139870.499,Earth,FALSE,21.6,TRUE
54184712,(2021 PF9),0.005254785,0.011750057,11404.01553,2899771.797,Earth,FALSE,28.52,FALSE
54186212,(2021 PK23),0.046190746,0.103285648,21373.27237,22723704.97,Earth,FALSE,23.8,FALSE
54186660,(2021 PP26),0.036354232,0.081290534,10950.39683,36689267.66,Earth,FALSE,24.32,FALSE
54190300,(2021 QS1),0.075605776,0.169059655,30418.61197,27517181.16,Earth,FALSE,22.73,FALSE
2189011,189011 Ogmios (1997 NJ6),0.406027058,0.907904103,24416.35438,67767953.52,Earth,FALSE,19.08,FALSE
2223456,223456 (2003 UB10),0.576175751,1.288368146,16205.93349,71410270.26,Earth,FALSE,18.32,FALSE
2496837,496837 (1998 SB15),0.178877195,0.399981568,22839.40328,68790940.94,Earth,FALSE,20.86,FALSE
3779048,(2017 OD20),0.07772397,0.173796081,8004.599458,35448879.53,Earth,FALSE,22.67,FALSE
3797751,(2018 BT1),0.064946384,0.14522453,77901.30162,55221831.48,Earth,FALSE,23.06,FALSE
3843549,(2019 PV2),0.027832677,0.062235757,55498.53103,68672064.6,Earth,FALSE,24.9,FALSE
3892678,(2019 VT2),0.036690614,0.082042707,18895.07384,42474923.92,Earth,FALSE,24.3,FALSE
54050997,(2020 PN1),0.021406959,0.047867415,16384.52725,3685357.994,Earth,FALSE,25.47,FALSE
54050999,(2020 PP1),0.012547436,0.028056919,12781.04357,4962930.82,Earth,FALSE,26.63,FALSE
54114205,(2021 CC5),0.031228777,0.069829668,29403.34625,51914829.64,Earth,FALSE,24.65,FALSE
54131389,(2021 EA4),0.096506147,0.215794305,54416.05993,70432771.63,Earth,FALSE,22.2,FALSE
54166597,(2021 NT1),0.179702855,0.401827799,45908.3875,58807713.53,Earth,FALSE,20.85,TRUE
54167175,(2021 NQ3),0.038419789,0.08590926,24470.80045,16023191.7,Earth,FALSE,24.2,FALSE
54168303,(2021 NL4),0.051588747,0.115355944,36308.14261,4901141.798,Earth,FALSE,23.56,FALSE
2584604,584604 (2017 OD20),0.078082728,0.174598287,8004.602683,35448892.23,Earth,FALSE,22.66,FALSE
54188101,(2021 PM40),0.065246163,0.145894856,31883.8954,44873417.73,Earth,FALSE,23.05,FALSE
54190304,(2021 QW1),0.136947774,0.306224531,38114.72668,50009884.19,Earth,FALSE,21.44,FALSE
54225728,(2021 WD6),0.032251876,0.072117386,16374.20406,19749956.71,Earth,FALSE,24.58,FALSE
3704141,(2015 AY245),0.168482569,0.376738478,26808.74996,34220861.48,Earth,FALSE,20.99,TRUE
3767255,(2017 BO32),0.036690614,0.082042707,50537.3872,32384833.52,Earth,FALSE,24.3,FALSE
3825138,(2018 LC3),0.46190746,1.032856481,128562.8669,58103254.63,Earth,FALSE,18.8,FALSE
3826890,(2018 QQ),0.022108281,0.049435619,15323.99792,9524151.012,Earth,FALSE,25.4,FALSE
3989284,(2020 BW12),0.016016034,0.03581294,35236.57252,6403545.786,Earth,FALSE,26.1,FALSE
54087420,(2020 VL),0.024691927,0.055212826,10464.0005,18757764.59,Earth,FALSE,25.16,FALSE
54114196,(2021 CU4),0.093876087,0.209913311,47040.47846,17169056.14,Earth,FALSE,22.26,FALSE
54171312,(2021 NW8),0.027199128,0.060819099,27436.19196,9530124.499,Earth,FALSE,24.95,FALSE
54175298,(2021 OC1),0.011029479,0.024662664,39192.29388,436439.0849,Earth,FALSE,26.91,FALSE
54175820,(2021 OG1),0.026949765,0.060261506,31522.8252,613828.2299,Earth,FALSE,24.97,FALSE
54175822,(2021 OJ1),0.025500869,0.057021676,34293.2615,1313039.19,Earth,FALSE,25.09,FALSE
54176598,(2021 OK1),0.011131533,0.024890864,46366.85734,850438.5042,Earth,FALSE,26.89,FALSE
54192742,(2021 RL2),0.146067964,0.326617897,56412.5424,42744753.51,Earth,FALSE,21.3,FALSE
3414402,(2008 MU1),0.296862251,0.663804174,73849.20647,53658906.7,Earth,FALSE,19.76,FALSE
3612166,(2012 US9),0.113384836,0.253536201,26471.33208,46730549.1,Earth,FALSE,21.85,FALSE
3678250,(2014 OD300),0.186446818,0.41690776,21628.60435,33026152.84,Earth,FALSE,20.77,FALSE
3750676,(2016 GK135),0.006376098,0.014257388,49870.22044,59582808.16,Earth,FALSE,28.1,FALSE
3826771,(2018 PM21),0.020162992,0.045085821,12362.87557,16653598.44,Earth,FALSE,25.6,FALSE
3836704,(2018 WV2),0.244655496,0.547066321,76367.81549,40988372.24,Earth,FALSE,20.18,FALSE
3838851,(2019 DB1),0.027832677,0.062235757,106707.4966,63748621.2,Earth,FALSE,24.9,FALSE
3943321,(2019 YV),0.050647146,0.113250461,12028.24189,21981437.79,Earth,FALSE,23.6,FALSE
54016955,(2020 JG),0.018388867,0.041118757,66595.79104,32072581.25,Earth,FALSE,25.8,FALSE
54104251,(2021 AK),0.037201031,0.083184034,58125.54114,58227200.39,Earth,FALSE,24.27,FALSE
54105510,(2021 AN5),0.096951599,0.216790366,80148.14349,17959335.62,Earth,FALSE,22.19,FALSE
54110693,(2021 CR2),0.031228777,0.069829668,45325.03019,54041489.92,Earth,FALSE,24.65,FALSE
54171755,(2021 OJ),0.080270317,0.179489885,73154.35741,25158421.67,Earth,FALSE,22.6,FALSE
54171757,(2021 OM),0.064647983,0.144557284,31940.28385,29356348.18,Earth,FALSE,23.07,FALSE
54176994,(2021 PA),0.028480983,0.063685414,56611.01572,1262018.672,Earth,FALSE,24.85,FALSE
54177983,(2021 PB1),0.057352846,0.128244863,26521.12799,42121909.21,Earth,FALSE,23.33,FALSE
54178146,(2021 PP1),0.070235225,0.157050737,58491.2781,33430238.75,Earth,FALSE,22.89,FALSE
54178996,(2021 PA3),0.009006478,0.020139096,22004.28603,4272655.759,Earth,FALSE,27.35,FALSE
54184713,(2021 PG9),0.017723724,0.039631452,28907.68137,8067758.99,Earth,FALSE,25.88,FALSE
54191833,(2021 QQ5),0.028090209,0.062811618,21476.0575,16141927.22,Earth,FALSE,24.88,FALSE
54236444,(2022 AZ4),0.064055286,0.143231975,26446.04738,61224155.58,Earth,FALSE,23.09,FALSE
2137099,137099 (1998 YW3),0.578835258,1.294314984,87957.23688,69211763,Earth,FALSE,18.31,FALSE
3329255,(2006 FH36),0.065849878,0.147244804,13553.94125,10625857.55,Earth,FALSE,23.03,FALSE
3544935,(2010 PW58),0.121494041,0.271668934,76065.48268,73269292.23,Earth,FALSE,21.7,TRUE
3766130,(2016 YL4),0.249203981,0.557237043,62729.10063,64044742.67,Earth,FALSE,20.14,FALSE
3766997,(2017 BA6),0.014606796,0.03266179,50305.63175,48428100.23,Earth,FALSE,26.3,FALSE
3826836,(2018 PN23),0.040230458,0.089958039,14605.22462,32624644.21,Earth,FALSE,24.1,FALSE
3831218,(2018 TD2),0.013321557,0.029787906,32853.16677,29799950.7,Earth,FALSE,26.5,FALSE
3843342,(2019 ON),0.024241248,0.054205079,32839.07793,26869363.59,Earth,FALSE,25.2,FALSE
3986742,(2020 BZ),0.010105434,0.022596438,41447.66256,39715283.14,Earth,FALSE,27.1,FALSE
